Date,Stock Symbol,Open Price,Close Price,Volume,Moving Average (50-day),RSI (Relative Strength Index)
2024-05-06,GOOGL,197.7412621858618,207.69511450433868,1145482,292.6020391254297,48.709312271390715
2024-05-07,GOOGL,299.29907913957607,304.34714154035254,1395302,296.1039788407501,50.64237271022006
2024-05-08,GOOGL,232.1393925123656,236.27900173723478,4102640,294.99112924262374,50.13080125655255
2024-05-09,GOOGL,473.47672950394985,479.0481682849649,670451,297.027374119132,55.068672548274535
2024-05-10,GOOGL,103.01374525362989,95.87630496459929,119816,292.73392833005926,43.66837456099237
2024-05-13,GOOGL,190.1331190850113,184.22401094840055,1067344,293.3199073872524,45.38078159384873
2024-05-14,GOOGL,246.14272786962306,250.42400951409533,2955059,293.1698088715911,45.6224894019015
2024-05-15,GOOGL,295.12392032349516,295.0035500661124,2512149,296.9507298676247,48.97218509723965
2024-05-16,GOOGL,440.3270071344585,445.41971297166083,3452252,296.94930795359886,53.08942533009704
2024-05-17,GOOGL,135.15504981605756,127.21337043094046,3832839,296.6442640739322,45.27197014234667
2024-01-01,AMZN,300.87800413249704,308.35580568374735,4215625,308.35580568374735,0.0
2024-01-02,AMZN,338.1540069280175,340.10226897142365,559297,324.2290373275855,99.99999999370009
2024-01-03,AMZN,126.830590955371,128.84092816404407,1120154,259.09966760640503,13.06396862664802
2024-01-04,AMZN,399.98418815967113,403.28492165059623,4177151,295.14598111745283,59.172749655695576
2024-01-05,AMZN,183.9622372382343,177.4696628107033,4834963,271.6107174561029,41.19521430780735
2024-01-08,AMZN,459.2217157762855,467.5099546947847,2903696,304.26059032921654,57.70120087044258
2024-01-09,AMZN,182.05585619280288,180.43126669064435,2193373,286.5706869522777,45.15579022037546
2024-01-10,AMZN,176.27508826546662,173.93785883045658,2472280,272.49158343705005,44.93480935848804
2024-01-11,AMZN,114.61986713923795,114.99822124489471,3016623,254.992320971255,43.023707531806274
2024-01-12,AMZN,288.8267780439997,279.7660973795008,2806871,257.4696986120796,49.07810045194225
2024-01-15,AMZN,325.9364533050466,319.2621206801682,970123,263.08719152736035,50.342947981783254
2024-01-16,AMZN,126.28345577134095,131.04412809986837,3086249,252.0836029084027,45.01457626661821
2024-01-17,AMZN,410.2110466780042,401.86702003650674,1959582,263.6054042259492,52.28173649978135
2024-01-18,AMZN,281.315533899211,283.37857608853875,4544499,265.0177736447055,49.42385385297485
2024-01-19,AMZN,309.756107731032,304.6630899246584,2229885,267.6607947300357,49.915648930241154
2024-01-22,AMZN,276.3050987752913,274.0910110561308,4820642,268.0626832504167,48.49132465915436
2024-01-23,AMZN,260.3052243501304,256.0790990855444,2307148,267.357766534836,53.18976918347875
2024-01-24,AMZN,323.85613252328716,320.96958685258613,4852525,270.3362009969332,47.69414434087686
2024-01-25,AMZN,162.09609837228498,166.4770164759699,649239,264.8699281274088,49.679252253340344
2024-01-26,AMZN,172.77125219810844,168.71368651057193,656701,260.062116046567,39.5217528948094
2024-01-29,AMZN,444.7142484054069,446.0423412113449,3147569,268.91831724488975,59.37863625340425
2024-01-30,AMZN,478.4461848534531,477.9671928974351,4728120,278.42053886545995,60.5457748979142
2024-01-31,AMZN,249.32372651190119,252.59714981915414,1370464,277.2977828199684,54.27882641339416
2024-02-01,AMZN,208.2978692574215,217.03446404391667,885332,274.78681120429957,47.87882460975234
2024-02-02,AMZN,357.59981729560633,362.25125923981136,867950,278.2853891257201,51.35662016667098
2024-02-05,AMZN,263.49366843923855,257.7924760110537,266472,277.49720015977135,54.223082881396934
2024-02-06,AMZN,110.15454226413794,100.77820496536364,497710,270.9520521896081,39.14488893709939
2024-02-07,AMZN,162.46103894647615,157.70631983247264,4417048,266.90756174828186,45.25869713002943
2024-02-08,AMZN,386.388891538959,388.2904501529641,3288729,271.0931785898226,52.724742392371695
2024-02-09,AMZN,363.56957676406057,354.59809303374556,4885956,273.8766757379534,52.61775497733168
2024-02-12,AMZN,110.83839700139339,110.76572194541812,2950171,268.6150320672264,45.88004889154466
2024-02-13,AMZN,188.7888647731798,190.72572175151757,1010775,266.18099111986055,46.33858942955282
2024-02-14,AMZN,192.42991863522855,189.11479645156777,2696874,263.84565188748803,50.69623830872162
2024-02-15,AMZN,368.75709743949136,374.1753415144078,658924,267.090642758868,55.68030401729294
2024-02-16,AMZN,107.88421510174567,100.0161801644211,3981185,262.31708668474096,40.416778941644885
2024-02-19,AMZN,141.64343279382953,133.1461884285457,4473656,258.72900617762446,40.45652647742335
2024-02-20,AMZN,419.96643414927576,424.53020927334785,4112595,263.2101197748061,54.590772049292156
2024-02-21,AMZN,171.41786482173345,171.32769114585741,2390435,260.7921611266759,48.90665894640715
2024-02-22,AMZN,361.0984431407499,364.86649106930463,531413,263.4607336893074,50.061144805366624
2024-02-23,AMZN,195.2731124186906,193.96965919076553,1452564,261.72345682684386,48.552766691383724
2024-02-26,AMZN,139.77655710373807,134.70459776852022,2524050,258.62543587420186,50.8049940865533
2024-02-27,AMZN,197.26887639978162,203.6509227532656,4265100,257.3165188951319,51.08397593180843
2024-02-28,AMZN,388.9067727422637,394.8950903216433,963561,260.51602055621356,50.15877125884335
2024-02-29,AMZN,442.2785872425143,446.1725166596028,402186,264.73548637674514,52.18293366557681
2024-03-01,AMZN,432.0879458267966,427.5308485713959,3307393,268.35316109218184,58.459172484183334
2024-03-04,AMZN,258.87341184738193,260.67802518476367,3928464,268.18631031158577,51.785216830530324
2024-03-05,AMZN,367.2340546282585,364.453532567059,1126553,270.23454908297884,54.25295610006574
2024-03-06,AMZN,181.9937181663284,173.82535963286108,1335202,268.22602430276805,45.153469856518925
2024-03-07,AMZN,217.2590921044053,225.60536361365018,245271,267.35621490094934,53.404306619426634
2024-03-08,AMZN,458.5343274084479,451.2707000268271,2315685,271.03450460346687,57.80827451604578
2024-03-11,AMZN,105.20076940429442,114.20551648071047,3843797,267.15149881940613,42.550228090974606
2024-03-12,AMZN,134.2034123417872,133.12352780094633,1614542,263.0119239959966,48.96661454961544
2024-03-13,AMZN,183.1545020584109,176.8571606351833,4280656,263.97224864541937,44.46604990861317
2024-03-14,AMZN,110.61288154952788,111.45090049709505,3030184,258.1355682223494,47.41028180884046
2024-03-15,AMZN,172.57417403591893,180.03309075344708,176898,258.18683678120425,51.414290806177256
2024-03-18,AMZN,333.2166243878769,337.8611221160681,3395097,255.59386012962986,53.967433045753054
2024-03-19,AMZN,268.5698202369992,274.7010431942282,388316,257.47925565970155,46.15579397335698
2024-03-20,AMZN,457.0686844307899,460.24435176500424,2108954,263.2053855183925,50.41446745831382
2024-03-21,AMZN,426.9774246953764,430.8229559857334,1929553,269.5218802132093,50.09635286245432
2024-03-22,AMZN,236.7269406791504,243.71085371045677,4188657,268.8007753398284,49.5092276154888
2024-03-25,AMZN,203.769373372517,198.76273354970073,3141341,266.3907875972191,45.038579174883324
2024-03-26,AMZN,251.87696326690676,251.66546253976958,1139504,268.8032142860171,52.540363253093645
2024-03-27,AMZN,336.1179770059231,330.5421658423151,4187810,267.37671720213325,53.365164404520385
2024-03-28,AMZN,207.22545632915052,216.97881648908344,2205058,266.04872201014416,41.90456145681283
2024-03-29,AMZN,349.65956313965364,358.5407499333859,1775843,267.1262752103187,59.761244119810755
2024-04-01,AMZN,263.7646608764962,254.5531971038663,134701,266.7355189312734,54.54239043573162
2024-04-02,AMZN,320.8188723407921,324.93037579110586,3329028,268.11254446538464,55.430806578488735
2024-04-03,AMZN,274.45061165412665,282.95557800243995,1821610,267.3522642883817,56.400194990115885
2024-04-04,AMZN,217.7863038167671,211.39781071931375,2280712,268.2506801732486,51.167871926247564
2024-04-05,AMZN,479.3813227848627,480.74022739591527,2439767,274.49121099095544,54.912198774155485
2024-04-08,AMZN,405.4423176639043,413.75208361566513,2714235,273.84540583904186,54.7680391353107
2024-04-09,AMZN,156.04527030658102,146.72418987829698,591036,267.22054577865913,39.81840763064348
2024-04-10,AMZN,447.3871903591651,451.33559570410193,427304,271.195314696358,50.56513877428396
2024-04-11,AMZN,294.97247929980546,290.9194594472565,2562616,272.67301460442485,51.32005066561015
2024-04-12,AMZN,457.82089075763656,466.3088146651672,2810241,274.754165712932,56.972512191454484
2024-04-15,AMZN,419.9421023789261,429.36326728223344,3533803,278.18558153835556,54.669818139447706
2024-04-16,AMZN,270.0854017876934,278.9707315699621,1242953,281.74943207044754,48.69382266670374
2024-04-17,AMZN,108.98772332804695,108.47200766119623,4061352,280.764745827022,47.32882828605089
2024-04-18,AMZN,207.47094375397842,214.7117967737647,4078702,277.293172759438,46.39661762141176
2024-04-19,AMZN,316.65368586434676,323.5446738350482,4159175,276.672104375464,51.724274318378875
2024-04-22,AMZN,353.39128793045893,349.77329739532405,426916,281.45225588446215,50.634899236194045
2024-04-23,AMZN,203.15507417328092,209.73338365629448,3697706,281.83240912255775,48.21801417093815
2024-04-24,AMZN,155.74242962912965,146.4825823234395,4606554,280.97976483999514,48.41376462882893
2024-04-25,AMZN,433.9720947197196,435.8974922893607,705409,282.21420785549424,48.9148903420763
2024-04-26,AMZN,493.76087228142086,488.36104902717494,1174135,289.9811052327493,51.818176925570356
2024-04-29,AMZN,310.27607292107433,302.6874106366199,3089179,293.3719296769108,53.95765818503393
2024-04-30,AMZN,168.6717143393214,160.21077837190558,1825690,288.0855410588819,41.95015296999319
2024-05-01,AMZN,208.9229306077476,212.84870612531037,3380772,288.915961358471,47.70445605101222
2024-05-02,AMZN,107.3562706189867,104.15376989434802,4257893,283.70170693497187,38.91672267550138
2024-05-03,AMZN,465.7195226241996,470.2148580547748,503119,289.22661091225206,51.040589608392644
2024-05-06,AMZN,147.10043315605645,138.4075599720353,4266769,289.3006701563223,46.72243124495241
2024-05-07,AMZN,330.6065902057014,326.9123969623136,4420295,291.76589964050333,55.05104932143977
2024-05-08,AMZN,209.6220882748824,210.41191412238913,502732,288.0762361165182,49.901042360328205
2024-05-09,AMZN,321.67120100631735,327.4856643030966,606079,285.7024990693881,50.09035535443404
2024-05-10,AMZN,360.5681553407457,356.9432053993871,2050013,284.2907462059479,50.16414193768695
2024-05-13,AMZN,431.89672148288065,434.4145490116208,2723836,287.7654766824851,55.29536548363828
2024-05-14,AMZN,182.56850870424128,190.28806366896504,1232658,284.28216730452317,50.95131510905068
2024-05-15,AMZN,104.3983314633922,106.71559522703829,2085209,282.9399720164067,42.149333533043254
2024-05-16,AMZN,154.7542520275229,149.41344152259558,4422626,281.4161335745856,41.878600978318175
2024-05-17,AMZN,460.00745673924206,450.4954723703728,756951,281.40062902145655,53.355972054616664
2024-01-01,TSLA,364.84480404262587,357.9179648058481,1668560,357.9179648058481,0.0
2024-01-02,TSLA,317.5115631989597,316.58543589106534,4760061,337.2517003484567,0.0
2024-01-03,TSLA,445.7971521229394,446.40423999750453,2705214,373.63588023147264,75.85030266055057
2024-01-04,TSLA,393.5639675814807,383.9212054310471,2329180,376.2072115313663,55.56494339622256
2024-01-05,TSLA,308.50412487216596,314.44008142944654,2428599,363.85378551098233,42.828165404426656
2024-01-08,TSLA,447.2643216206188,443.1476810874883,1095843,377.0694347737333,59.86859179163738
2024-01-09,TSLA,198.11421290213383,206.35093360133206,4288891,352.6810774633903,38.66567947661914
2024-01-10,TSLA,162.9362638810104,172.28648915328597,726045,330.1317539246272,36.79126030697811
2024-01-11,TSLA,164.16004213202882,157.8692196255619,4131419,310.9914723358422,36.05157495260047
2024-01-12,TSLA,233.60355149809516,232.84549731340837,4595511,303.17687483359884,42.10478675825596
2024-01-15,TSLA,195.476012520407,185.50064922373554,1524945,292.4790361417931,39.730006109575754
2024-01-16,TSLA,472.03614020389546,474.002685506344,1491538,307.6060069221723,55.14594277291798
2024-01-17,TSLA,142.3336375314336,144.47976649668703,2463999,295.05783458175034,42.67767179508086
2024-01-18,TSLA,379.5962952158351,374.5470943279026,820488,300.73563884933264,50.49271057994203
2024-01-19,TSLA,175.68861591400236,176.8568693656663,4890691,292.47705421708827,45.19784114900441
2024-01-22,TSLA,452.65485310814006,447.1656559570148,519065,302.1450918258337,53.088198044833995
2024-01-23,TSLA,484.52611527396294,477.74262465552675,2884372,312.4743584628744,50.77765071732915
2024-01-24,TSLA,286.1880035079934,289.2183928440387,4325889,311.1823603729391,47.78833111601987
2024-01-25,TSLA,451.62859209125264,448.14710137029414,1563807,318.39103095174727,52.99733944584054
2024-01-26,TSLA,102.05806830188591,103.86334707959836,3192195,307.66464675813984,43.06451955128772
2024-01-29,TSLA,427.97876696324005,426.64370194267315,1716449,313.3303160526414,54.35019350501581
2024-01-30,TSLA,191.4500646099694,201.13709275802748,389102,308.2306240847044,50.52967398149903
2024-01-31,TSLA,463.4805237077471,456.47213656109847,1436737,314.675907235852,55.036569722749725
2024-02-01,TSLA,100.4480445920438,99.74001652476001,3160006,305.7202451228898,47.94976557268081
2024-02-02,TSLA,322.4726940159028,326.0818265430893,2477074,306.5347083796978,52.05221950501768
2024-02-05,TSLA,402.65432151397385,400.56522319157324,2897753,310.151266641693,48.8564998267339
2024-02-06,TSLA,203.47533227916318,212.969329316577,1190805,306.55193562965167,51.115772218209415
2024-02-07,TSLA,177.25314583491723,181.69089839345594,4543778,302.09261287121615,46.64056476611605
2024-02-08,TSLA,133.63928978719386,136.77896693848373,4262065,296.39214232181155,49.26261998065242
2024-02-09,TSLA,230.5734306013172,235.71461595354165,3110087,294.3695581095359,45.847737758607934
2024-02-12,TSLA,323.9377249235318,332.99069768430616,360116,295.61540132162526,47.23006715705104
2024-02-13,TSLA,146.33754271210307,154.49391577179588,3068462,291.2053548981931,47.41201789523343
2024-02-14,TSLA,250.67814479471951,255.16385095724775,3142146,290.11318811210384,46.208025964321834
2024-02-15,TSLA,103.62896186108999,108.61219464311566,2718137,284.77492359831007,50.101172957104076
2024-02-16,TSLA,427.4717681999367,420.3902096806396,4314279,288.6496460578052,49.86614345508888
2024-02-19,TSLA,151.37948723727655,143.43533532712985,4452099,284.6159152041753,48.79150606361252
2024-02-20,TSLA,213.33717930623266,214.75526934311594,3662223,282.72778964036286,44.51472884122674
2024-02-21,TSLA,107.37108749528699,97.73844023409778,1357949,277.85964886651385,49.94903328406674
2024-02-22,TSLA,272.89631355700493,272.54344118803675,3071981,277.72333584911695,48.59999210611695
2024-02-23,TSLA,436.0486010964875,430.2555926948649,3950241,281.53664227026064,50.744006474908595
2024-02-26,TSLA,256.8604845780786,253.78081593097542,4059076,280.8596708961317,51.02842092124448
2024-02-27,TSLA,171.79892936953337,177.31502408539248,3834340,278.3943221625427,49.892186353499824
2024-02-28,TSLA,401.4795336202077,410.30428370485544,3421765,281.46199568678253,56.16757354622735
2024-02-29,TSLA,415.5227927482977,406.97111819122455,488076,284.3144757437017,54.035557791549216
2024-03-01,TSLA,169.50139012302674,170.18623424255563,4984797,281.77829259923175,46.40028647855301
2024-03-04,TSLA,408.3416434163959,415.9923131327879,3209244,284.69598869778736,55.61477701999252
2024-03-05,TSLA,478.9191553025352,470.56932599134365,4916909,288.65074055509706,54.71848680961687
2024-03-06,TSLA,166.55103477290893,173.04131571084562,2298611,286.2422108708418,51.32377047225706
2024-03-07,TSLA,408.3937170128542,405.54974403141966,2060826,288.6770584863638,49.68481893339739
2024-03-08,TSLA,383.4288018410517,379.8706958854384,2944664,290.5009312343453,55.62138180563937
2024-03-11,TSLA,289.42955537403543,298.97888310033113,2713275,289.322149600235,51.993390136622544
2024-03-12,TSLA,123.16818422351932,117.1853660207652,1478369,285.334148202829,50.446573478154306
2024-03-13,TSLA,129.8777671031416,133.74164591959521,2523970,279.08089632127076,46.56278093376989
2024-03-14,TSLA,440.96586367945906,447.3946782396564,2190212,280.35036577744296,50.39399452139797
2024-03-15,TSLA,496.0593491002588,486.8830190058443,4271774,283.7992245289709,55.71874266608974
2024-03-18,TSLA,370.42090287470177,373.82861204179,2341984,282.41284314805694,54.73608138041352
2024-03-19,TSLA,278.3833228041286,287.4143222912352,252999,284.034110921855,46.8131325807477
2024-03-20,TSLA,359.02945736076305,351.51385669532425,4642923,287.61865827269577,48.605785031626354
2024-03-21,TSLA,337.75834369141813,345.6827697451189,161367,291.37492927508697,54.99170727500088
2024-03-22,TSLA,253.44490416224872,255.34043690978743,853315,291.8248280670145,44.987201743818815
2024-03-25,TSLA,126.25045782960518,128.58254946685466,4700108,290.6864660718769,39.788988912165486
2024-03-26,TSLA,428.60517896297637,430.8640624602885,3105334,289.8236936109558,57.67625911243684
2024-03-27,TSLA,248.73341169548985,244.71012942223612,2954190,291.8283008694667,45.07532429307809
2024-03-28,TSLA,427.5142573428375,436.21829364882666,1384382,293.06172485588525,51.56623246581848
2024-03-29,TSLA,201.00349987535287,209.95050912797365,3953321,293.7235976511314,47.710413597444244
2024-04-01,TSLA,100.41179193825336,102.91788514253231,2754837,286.8386422348417,49.61840252544265
2024-04-02,TSLA,163.5753133107026,169.2437678295349,3584239,280.6686650983219,50.924914596597056
2024-04-03,TSLA,287.4157667074337,289.66092642505686,1142377,280.67751576994226,45.430589742396165
2024-04-04,TSLA,477.72145398313194,477.40942293461273,4677033,281.26276220122867,49.74726766906347
2024-04-05,TSLA,140.8774478774876,144.09385024347262,3357181,282.0673722645061,44.51575144513261
2024-04-08,TSLA,441.6839097846264,442.7439388364656,1023780,282.38937700238193,53.36687600738867
2024-04-09,TSLA,310.8096384847448,312.7591557373834,2966451,284.62181826196905,49.183292205652116
2024-04-10,TSLA,430.36830631995866,436.0449573883359,2568152,284.2132746785138,51.814449276945005
2024-04-11,TSLA,219.34977239599704,218.96784902497674,4507871,286.59783132851817,49.30501961549285
2024-04-12,TSLA,435.97886586898875,426.7939479908382,2042811,288.6120737574731,55.52678306837677
2024-04-15,TSLA,409.1291120067218,402.40910162651176,398090,288.6489513261719,49.41208232448645
2024-04-16,TSLA,192.02147321257357,190.79361754236433,417348,288.20543709068767,48.89761118197131
2024-04-17,TSLA,152.53405056375124,157.0305817612324,1426283,287.7122307580432,43.89805589315356
2024-04-18,TSLA,447.22172901291714,449.0873019791207,192324,293.9583974588559,55.08048542410401
2024-04-19,TSLA,485.2946613760528,488.30054509352186,2420688,299.0101160416555,58.43042997262335
2024-04-22,TSLA,112.5209254990065,112.10650407053224,1905808,294.59243216938006,48.89931518419038
2024-04-23,TSLA,392.50802678947423,394.82286722831907,1420567,299.39901119851055,51.90660549397375
2024-04-24,TSLA,463.80980437912734,460.3901531354206,4320459,303.503537242074,49.67713340620532
2024-04-25,TSLA,442.94403683699943,442.3476886909327,4636119,310.1782471230303,56.4268390771359
2024-04-26,TSLA,485.8081889080834,490.6937702199825,4115470,311.5843183338172,51.15816744345739
2024-04-29,TSLA,404.03763137523885,411.47428695470126,4754798,316.9450973663686,52.44428111941523
2024-04-30,TSLA,276.9195049523641,275.5926116314919,3377419,318.16184421213615,46.05167490256173
2024-05-01,TSLA,224.78079619805217,215.6540293521994,3722138,320.5201559944981,49.91162041722375
2024-05-02,TSLA,228.29709617525097,221.530547058187,2640476,319.4998981119012,43.86473400191991
2024-05-03,TSLA,389.7690690456468,380.18629183147755,4329011,318.4985120946334,49.3851205498092
2024-05-06,TSLA,398.3348048123857,401.4000651971323,1037841,321.4508970799566,56.51352756072909
2024-05-07,TSLA,180.14365741948507,176.78994992658724,1667053,321.44039559678043,50.54658415873959
2024-05-08,TSLA,447.2491253962124,448.09869811059974,2016545,322.19628388489537,49.97233566518163
2024-05-09,TSLA,385.9696160808991,385.8351530165751,2943940,321.77356458140235,47.16920534599879
2024-05-10,TSLA,325.1001145373531,316.73064432840164,4647603,324.7044527831193,56.8083459055974
2024-05-13,TSLA,288.6129840410051,286.6782112634818,4032441,322.11817074573315,45.67449391144966
2024-05-14,TSLA,317.2931223159833,311.70434481442976,1307068,318.94087112219484,43.85362071056027
2024-05-15,TSLA,163.6982953117058,162.06629108505885,4464406,318.7213706296791,39.5505927854215
2024-05-16,TSLA,181.48049971050966,175.5520653173545,494274,314.12141705539784,37.93739130137537
2024-05-17,TSLA,136.46579616247666,143.27484428801534,4511589,309.3895000234494,39.35152657508363
